
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-4.30662251e+00, 5.43970764e-01, 0.00000000e+00, 2.51074791e+00, 1.97810793e+00, -1.12438435e-03
-4.35674143e+00, 5.43910265e-01, 0.00000000e+00, 2.51144934e+00, 1.97836006e+00, -1.06217316e-03
-4.33058167e+00, 5.85551560e-01, 0.00000000e+00, 2.51117778e+00, 1.94384491e+00, -9.22047184e-04
-3.93182850e+00, 5.86193323e-01, 0.00000000e+00, 2.50609851e+00, 1.94143641e+00, -1.45060511e-03
-3.88206673e+00, 5.86145937e-01, 0.00000000e+00, 2.50544691e+00, 1.94128788e+00, -1.53754710e-03
-3.90808702e+00, 5.44222057e-01, 0.00000000e+00, 2.50564432e+00, 1.97604239e+00, -1.68654835e-03
-4.25652933e+00, 5.44127107e-01, 0.00000000e+00, 2.51006269e+00, 1.97780156e+00, -1.21016544e-03
-4.23060703e+00, 5.85872948e-01, 0.00000000e+00, 2.50987458e+00, 1.94309056e+00, -1.06591545e-03
-4.20640659e+00, 5.44310510e-01, 0.00000000e+00, 2.50945091e+00, 1.97744977e+00, -1.30898936e-03
-4.08101702e+00, 5.86243451e-01, 0.00000000e+00, 2.50805759e+00, 1.94197381e+00, -1.25304237e-03
-4.03127861e+00, 5.86265743e-01, 0.00000000e+00, 2.50741005e+00, 1.94174469e+00, -1.30776118e-03
-4.05709171e+00, 5.44590890e-01, 0.00000000e+00, 2.50766516e+00, 1.97653151e+00, -1.46205281e-03
-3.78245306e+00, 5.86088538e-01, 0.00000000e+00, 2.50417566e+00, 1.94092214e+00, -1.73609890e-03
-3.73261619e+00, 5.86044669e-01, 0.00000000e+00, 2.50355244e+00, 1.94075036e+00, -1.84699066e-03
-3.75870514e+00, 5.43944120e-01, 0.00000000e+00, 2.50369310e+00, 1.97546744e+00, -1.98952435e-03
-4.00746012e+00, 5.44498682e-01, 0.00000000e+00, 2.50698543e+00, 1.97636461e+00, -1.51873392e-03
-3.85833788e+00, 5.44106901e-01, 0.00000000e+00, 2.50498390e+00, 1.97586334e+00, -1.78078923e-03
-3.95779467e+00, 5.44352174e-01, 0.00000000e+00, 2.50631213e+00, 1.97621143e+00, -1.59767026e-03
-3.80853939e+00, 5.44021070e-01, 0.00000000e+00, 2.50433469e+00, 1.97566903e+00, -1.88118173e-03
-4.77888536e+00, 5.84482312e-01, 0.00000000e+00, 2.51716208e+00, 1.94659269e+00, -5.21090697e-04
-4.10674906e+00, 5.44626534e-01, 0.00000000e+00, 2.50831509e+00, 1.97673905e+00, -1.42750365e-03
-4.67945194e+00, 5.84680796e-01, 0.00000000e+00, 2.51583862e+00, 1.94605041e+00, -6.10916177e-04
-4.57987738e+00, 5.84902287e-01, 0.00000000e+00, 2.51451874e+00, 1.94546235e+00, -6.95462455e-04
-4.48026848e+00, 5.85159659e-01, 0.00000000e+00, 2.51319575e+00, 1.94481874e+00, -7.77693756e-04
-4.38055134e+00, 5.85429192e-01, 0.00000000e+00, 2.51185417e+00, 1.94415879e+00, -8.66781455e-04
-4.28063297e+00, 5.85714817e-01, 0.00000000e+00, 2.51050997e+00, 1.94347382e+00, -9.89243388e-04
-3.83227587e+00, 5.86110413e-01, 0.00000000e+00, 2.50480604e+00, 1.94111681e+00, -1.63288205e-03
-3.98156071e+00, 5.86237609e-01, 0.00000000e+00, 2.50675559e+00, 1.94158232e+00, -1.37343118e-03
-3.70886016e+00, 5.43845356e-01, 0.00000000e+00, 2.50305676e+00, 1.97527540e+00, -2.10586004e-03
-4.40427351e+00, 6.26865268e-01, 0.00000000e+00, 2.51224399e+00, 1.87574577e+00, -7.30464759e-04
-4.35439539e+00, 6.27054453e-01, 0.00000000e+00, 2.51158094e+00, 1.87525475e+00, -7.78441317e-04
-4.90127754e+00, 6.25162959e-01, 0.00000000e+00, 2.51887441e+00, 1.87990284e+00, -3.45494802e-04
-4.85191536e+00, 6.25388622e-01, 0.00000000e+00, 2.51820374e+00, 1.87941325e+00, -3.83431761e-04
-3.95560479e+00, 6.28086805e-01, 0.00000000e+00, 2.50652742e+00, 1.87194932e+00, -1.24709751e-03
-3.90582252e+00, 6.28110707e-01, 0.00000000e+00, 2.50588870e+00, 1.87172377e+00, -1.32359471e-03
-4.80244207e+00, 6.25537932e-01, 0.00000000e+00, 2.51753879e+00, 1.87907338e+00, -4.22456447e-04
-4.75277615e+00, 6.25713706e-01, 0.00000000e+00, 2.51687193e+00, 1.87866390e+00, -4.61354241e-04
-4.70304489e+00, 6.25836730e-01, 0.00000000e+00, 2.51621056e+00, 1.87835550e+00, -4.99737333e-04
-4.65328598e+00, 6.26011252e-01, 0.00000000e+00, 2.51554704e+00, 1.87792993e+00, -5.37269923e-04
-4.60348797e+00, 6.26145124e-01, 0.00000000e+00, 2.51488829e+00, 1.87758183e+00, -5.74556354e-04
-4.55371141e+00, 6.26335025e-01, 0.00000000e+00, 2.51422715e+00, 1.87711012e+00, -6.11428986e-04
-4.30452251e+00, 6.27238870e-01, 0.00000000e+00, 2.51092434e+00, 1.87476635e+00, -8.34089762e-04
-4.25457335e+00, 6.27425015e-01, 0.00000000e+00, 2.51028299e+00, 1.87426043e+00, -8.96043319e-04
-4.50390530e+00, 6.26492560e-01, 0.00000000e+00, 2.51356840e+00, 1.87670028e+00, -6.49105583e-04
-4.45410061e+00, 6.26689851e-01, 0.00000000e+00, 2.51290655e+00, 1.87620234e+00, -6.87969208e-04
-3.85602880e+00, 6.28132761e-01, 0.00000000e+00, 2.50525808e+00, 1.87149167e+00, -1.40917837e-03
-3.80621386e+00, 6.28159463e-01, 0.00000000e+00, 2.50463629e+00, 1.87123954e+00, -1.50298828e-03
-4.15477705e+00, 6.27766967e-01, 0.00000000e+00, 2.50905395e+00, 1.87326634e+00, -1.01598003e-03
-4.10494661e+00, 6.27892971e-01, 0.00000000e+00, 2.50843883e+00, 1.87284744e+00, -1.06855028e-03
-4.05513525e+00, 6.27992034e-01, 0.00000000e+00, 2.50780749e+00, 1.87247884e+00, -1.12140016e-03
-3.75638127e+00, 6.28175855e-01, 0.00000000e+00, 2.50402284e+00, 1.87099910e+00, -1.60386553e-03
-4.00536585e+00, 6.28052056e-01, 0.00000000e+00, 2.50716829e+00, 1.87218988e+00, -1.17998186e-03
-4.20468760e+00, 6.27602935e-01, 0.00000000e+00, 2.50966406e+00, 1.87375748e+00, -9.58532095e-04
-3.70653772e+00, 6.28196716e-01, 0.00000000e+00, 2.50341153e+00, 1.87073898e+00, -1.71187625e-03
-5.88520527e+00, 6.30469799e-01, 0.00000000e+00, 2.52928281e+00, 1.86849713e+00, 4.11773421e-04
-5.92336702e+00, 6.19905651e-01, 0.00000000e+00, 2.53025389e+00, 1.88979506e+00, 8.76523089e-04
-6.00000000e+00, 6.21184945e-01, 0.00000000e+00, 2.54166913e+00, 1.88220298e+00, 1.30624801e-04
-5.95984602e+00, 6.42158747e-01, 0.00000000e+00, 2.53250575e+00, 1.84075427e+00, 3.16080812e-04
-5.72467756e+00, 6.13377512e-01, 0.00000000e+00, 2.52997208e+00, 1.90230060e+00, -3.27230024e-04
-5.68403006e+00, 6.18443072e-01, 0.00000000e+00, 2.53085852e+00, 1.89305592e+00, -2.12710496e-04
-5.75883102e+00, 6.35238409e-01, 0.00000000e+00, 2.52968526e+00, 1.85856235e+00, -4.61371965e-04
-5.71546888e+00, 6.51526868e-01, 0.00000000e+00, 2.53023124e+00, 1.82060957e+00, -2.19715716e-04
-5.09540892e+00, 6.23847008e-01, 0.00000000e+00, 2.52153873e+00, 1.88257790e+00, -2.29282727e-04
-5.04730797e+00, 6.24228716e-01, 0.00000000e+00, 2.52088332e+00, 1.88181293e+00, -2.53816048e-04
-4.99900484e+00, 6.24581993e-01, 0.00000000e+00, 2.52022004e+00, 1.88110328e+00, -2.80304550e-04
-4.95020819e+00, 6.24930084e-01, 0.00000000e+00, 2.51954293e+00, 1.88038707e+00, -3.10551986e-04
-5.19152594e+00, 6.23103499e-01, 0.00000000e+00, 2.52282000e+00, 1.88404453e+00, -1.75285619e-04
-5.14344120e+00, 6.23464167e-01, 0.00000000e+00, 2.52218366e+00, 1.88333750e+00, -2.04281183e-04
-5.84929228e+00, 6.05773091e-01, 0.00000000e+00, 2.52896571e+00, 1.91668677e+00, 3.68659152e-04
-5.84219646e+00, 6.48675084e-01, 0.00000000e+00, 2.53050804e+00, 1.82741129e+00, -3.43840919e-04
-5.80435753e+00, 6.16609931e-01, 0.00000000e+00, 2.53002667e+00, 1.89708006e+00, -3.35433288e-04
-5.63491917e+00, 6.21636689e-01, 0.00000000e+00, 2.52914453e+00, 1.88644707e+00, -3.83432562e-05
-5.58415127e+00, 6.21795535e-01, 0.00000000e+00, 2.52784038e+00, 1.88621247e+00, 1.24567241e-05
-5.53397989e+00, 6.21785939e-01, 0.00000000e+00, 2.52727962e+00, 1.88624990e+00, 2.73841688e-05
-5.48422766e+00, 6.21834517e-01, 0.00000000e+00, 2.52676177e+00, 1.88619435e+00, 2.23580446e-05
-5.43480968e+00, 6.21932983e-01, 0.00000000e+00, 2.52609015e+00, 1.88609076e+00, 2.51191477e-06
-5.38568258e+00, 6.22075915e-01, 0.00000000e+00, 2.52538848e+00, 1.88590324e+00, -2.82978581e-05
-5.33681059e+00, 6.22264266e-01, 0.00000000e+00, 2.52472520e+00, 1.88560283e+00, -6.51564915e-05
-5.28817177e+00, 6.22498810e-01, 0.00000000e+00, 2.52408648e+00, 1.88518906e+00, -1.03656035e-04
-5.23975182e+00, 6.22779369e-01, 0.00000000e+00, 2.52345276e+00, 1.88466728e+00, -1.41019249e-04
-2.88561082e+00, 5.86136699e-01, 0.00000000e+00, 2.49326038e+00, 1.93579137e+00, -5.84902847e-03
-2.83578753e+00, 5.86216569e-01, 0.00000000e+00, 2.49266791e+00, 1.93531275e+00, -6.29522000e-03
-3.63289857e+00, 5.85994899e-01, 0.00000000e+00, 2.50230646e+00, 1.94034374e+00, -2.09216587e-03
-3.58304858e+00, 5.85950196e-01, 0.00000000e+00, 2.50168896e+00, 1.94015944e+00, -2.22908705e-03
-3.60912275e+00, 5.43699265e-01, 0.00000000e+00, 2.50178146e+00, 1.97486925e+00, -2.36379891e-03
-2.98518801e+00, 5.85992694e-01, 0.00000000e+00, 2.49444056e+00, 1.93668413e+00, -5.05663548e-03
-2.93540597e+00, 5.86060464e-01, 0.00000000e+00, 2.49385166e+00, 1.93625033e+00, -5.43706166e-03
-3.18433475e+00, 5.85789204e-01, 0.00000000e+00, 2.49681878e+00, 1.93821466e+00, -3.80600430e-03
-3.13454080e+00, 5.85811317e-01, 0.00000000e+00, 2.49622154e+00, 1.93788409e+00, -4.08252329e-03
-3.65899348e+00, 5.43773353e-01, 0.00000000e+00, 2.50241971e+00, 1.97507250e+00, -2.22998741e-03
-3.68276334e+00, 5.86015165e-01, 0.00000000e+00, 2.50292850e+00, 1.94055462e+00, -1.96525129e-03
-3.48333168e+00, 5.85892320e-01, 0.00000000e+00, 2.50045657e+00, 1.93973351e+00, -2.53578881e-03
-3.43349051e+00, 5.85849226e-01, 0.00000000e+00, 2.49984574e+00, 1.93953073e+00, -2.70818849e-03
-3.45953488e+00, 5.43447673e-01, 0.00000000e+00, 2.49987268e+00, 1.97427177e+00, -2.83201784e-03
-3.08475065e+00, 5.85851848e-01, 0.00000000e+00, 2.49562573e+00, 1.93752062e+00, -4.38174792e-03
-3.03496671e+00, 5.85914016e-01, 0.00000000e+00, 2.49503183e+00, 1.93711877e+00, -4.70562140e-03
-2.68605304e+00, 5.86400032e-01, 0.00000000e+00, 2.49086165e+00, 1.93385410e+00, -7.87662063e-03
-2.63606906e+00, 5.86492956e-01, 0.00000000e+00, 2.49023461e+00, 1.93329835e+00, -8.49584676e-03
-3.35983396e+00, 5.43280542e-01, 0.00000000e+00, 2.49860215e+00, 1.97386932e+00, -3.21124122e-03
-3.38364577e+00, 5.85819364e-01, 0.00000000e+00, 2.49923515e+00, 1.93930364e+00, -2.89448677e-03
-3.33380079e+00, 5.85800111e-01, 0.00000000e+00, 2.49862719e+00, 1.93905747e+00, -3.09611950e-03
-2.78593802e+00, 5.86304843e-01, 0.00000000e+00, 2.49207234e+00, 1.93480754e+00, -6.77929632e-03
-2.73600960e+00, 5.86340487e-01, 0.00000000e+00, 2.49147367e+00, 1.93435395e+00, -7.30574923e-03
-3.50939918e+00, 5.43524802e-01, 0.00000000e+00, 2.50050974e+00, 1.97447503e+00, -2.66356021e-03
-3.53319192e+00, 5.85917413e-01, 0.00000000e+00, 2.50107169e+00, 1.93995357e+00, -2.37650867e-03
-3.28397727e+00, 5.85778594e-01, 0.00000000e+00, 2.49802256e+00, 1.93880725e+00, -3.31433746e-03
-3.55926704e+00, 5.43600023e-01, 0.00000000e+00, 2.50114608e+00, 1.97467732e+00, -2.50813900e-03
-3.23415422e+00, 5.85775375e-01, 0.00000000e+00, 2.49741888e+00, 1.93852544e+00, -3.55041516e-03
-3.40968871e+00, 5.43351591e-01, 0.00000000e+00, 2.49923778e+00, 1.97407639e+00, -3.01431748e-03
-2.58607817e+00, 5.86673439e-01, 0.00000000e+00, 2.48959064e+00, 1.93261671e+00, -9.16954596e-03
-1.90546513e+00, 5.38485885e-01, 0.00000000e+00, 2.47721815e+00, 1.96993244e+00, -2.80762166e-02
-1.89621782e+00, 5.61947405e-01, 0.00000000e+00, 2.47910976e+00, 1.95171678e+00, -2.83402149e-02
-1.88006818e+00, 5.38155317e-01, 0.00000000e+00, 2.47746420e+00, 1.96980453e+00, -2.91449241e-02
-1.86539710e+00, 5.62183976e-01, 0.00000000e+00, 2.47938871e+00, 1.95087075e+00, -2.96150371e-02
-1.93116617e+00, 5.55040240e-01, 0.00000000e+00, 2.47869325e+00, 1.95837843e+00, -2.70825289e-02
-2.17143846e+00, 5.58379292e-01, 0.00000000e+00, 2.48262620e+00, 1.95794964e+00, -1.82320420e-02
-2.12682486e+00, 5.58275402e-01, 0.00000000e+00, 2.48164678e+00, 1.95743585e+00, -1.94234531e-02
-2.33921432e+00, 5.90008318e-01, 0.00000000e+00, 2.48618507e+00, 1.92570317e+00, -1.36344051e-02
-1.85062289e+00, 5.36945701e-01, 0.00000000e+00, 2.47668386e+00, 1.97016847e+00, -3.05587519e-02
-2.08570910e+00, 5.56381166e-01, 0.00000000e+00, 2.48223281e+00, 1.95829248e+00, -2.08319407e-02
-2.14592409e+00, 6.02842808e-01, 0.00000000e+00, 2.48413014e+00, 1.90254784e+00, -1.84801072e-02
-2.10295439e+00, 5.91603041e-01, 0.00000000e+00, 2.48417377e+00, 1.91935551e+00, -1.99707076e-02
-2.06495571e+00, 5.88938475e-01, 0.00000000e+00, 2.48496914e+00, 1.92220867e+00, -2.14385036e-02
-2.04666638e+00, 5.55941641e-01, 0.00000000e+00, 2.48198366e+00, 1.95827210e+00, -2.23976653e-02
-2.21809769e+00, 5.55198550e-01, 0.00000000e+00, 2.48312020e+00, 1.96052778e+00, -1.70383770e-02
-2.19642353e+00, 5.98743379e-01, 0.00000000e+00, 2.48520207e+00, 1.91061616e+00, -1.71908550e-02
-2.00855589e+00, 5.56623936e-01, 0.00000000e+00, 2.48084402e+00, 1.95762205e+00, -2.39755530e-02
-1.97094595e+00, 5.57239354e-01, 0.00000000e+00, 2.47995043e+00, 1.95699251e+00, -2.55310424e-02
-2.38792229e+00, 5.88539124e-01, 0.00000000e+00, 2.48681402e+00, 1.92824662e+00, -1.25597073e-02
-2.02734828e+00, 5.88697553e-01, 0.00000000e+00, 2.48411512e+00, 1.92196560e+00, -2.29154900e-02
-1.98957253e+00, 5.89353740e-01, 0.00000000e+00, 2.48297358e+00, 1.92043364e+00, -2.43729968e-02
-2.43710375e+00, 5.87702870e-01, 0.00000000e+00, 2.48751521e+00, 1.92985976e+00, -1.15879411e-02
-2.48655391e+00, 5.87205648e-01, 0.00000000e+00, 2.48822451e+00, 1.93099523e+00, -1.07080517e-02
-1.83474255e+00, 5.60974658e-01, 0.00000000e+00, 2.47849083e+00, 1.95160627e+00, -3.10801882e-02
-1.82024109e+00, 5.35420537e-01, 0.00000000e+00, 2.47542667e+00, 1.97085714e+00, -3.20939794e-02
-2.53621578e+00, 5.86891651e-01, 0.00000000e+00, 2.48891973e+00, 1.93187380e+00, -9.90502443e-03
-1.69849622e+00, 5.80722809e-01, 0.00000000e+00, 2.47708416e+00, 1.92546690e+00, -3.78283709e-02
-1.66894746e+00, 5.80046356e-01, 0.00000000e+00, 2.47638726e+00, 1.92556286e+00, -3.95530872e-02
-1.68428159e+00, 5.55358946e-01, 0.00000000e+00, 2.47388124e+00, 1.95460951e+00, -3.92274708e-02
-1.75812662e+00, 5.82478762e-01, 0.00000000e+00, 2.47851133e+00, 1.92459095e+00, -3.45485397e-02
-1.72827303e+00, 5.81584990e-01, 0.00000000e+00, 2.47780442e+00, 1.92506969e+00, -3.61564718e-02
-1.74381244e+00, 5.57044923e-01, 0.00000000e+00, 2.47555137e+00, 1.95402229e+00, -3.58337909e-02
-1.62532699e+00, 5.53914666e-01, 0.00000000e+00, 2.47225046e+00, 1.95490730e+00, -4.28752042e-02
-1.61008728e+00, 5.78542471e-01, 0.00000000e+00, 2.47502422e+00, 1.92583430e+00, -4.32204977e-02
-1.59602153e+00, 5.53100586e-01, 0.00000000e+00, 2.47143579e+00, 1.95511329e+00, -4.48093116e-02
-1.80423546e+00, 5.59503436e-01, 0.00000000e+00, 2.47733259e+00, 1.95263708e+00, -3.26296687e-02
-1.77396142e+00, 5.58231413e-01, 0.00000000e+00, 2.47639155e+00, 1.95339119e+00, -3.42089087e-02
-1.78976595e+00, 5.33935368e-01, 0.00000000e+00, 2.47431278e+00, 1.97152030e+00, -3.36558595e-02
-1.78828061e+00, 5.83722055e-01, 0.00000000e+00, 2.47927809e+00, 1.92354822e+00, -3.29780020e-02
-1.69974625e+00, 5.30812263e-01, 0.00000000e+00, 2.47144079e+00, 1.97277141e+00, -3.85876447e-02
-1.67009091e+00, 5.30028641e-01, 0.00000000e+00, 2.47048473e+00, 1.97307050e+00, -4.03555259e-02
-1.75954783e+00, 5.32703996e-01, 0.00000000e+00, 2.47334909e+00, 1.97202146e+00, -3.52446400e-02
-1.72948849e+00, 5.31633914e-01, 0.00000000e+00, 2.47239733e+00, 1.97245657e+00, -3.68896313e-02
-1.71398687e+00, 5.56162536e-01, 0.00000000e+00, 2.47471666e+00, 1.95435429e+00, -3.74997370e-02
-1.64063430e+00, 5.29309452e-01, 0.00000000e+00, 2.46953988e+00, 1.97332871e+00, -4.21885103e-02
-1.61123061e+00, 5.28550804e-01, 0.00000000e+00, 2.46858835e+00, 1.97359967e+00, -4.41003256e-02
-1.58197951e+00, 5.27706504e-01, 0.00000000e+00, 2.46762586e+00, 1.97390926e+00, -4.60882299e-02
-1.55276990e+00, 5.26801109e-01, 0.00000000e+00, 2.46664929e+00, 1.97423756e+00, -4.81639430e-02
-1.53772306e+00, 5.51116765e-01, 0.00000000e+00, 2.46977568e+00, 1.95578671e+00, -4.89257798e-02
-1.65477026e+00, 5.54653108e-01, 0.00000000e+00, 2.47306299e+00, 1.95475304e+00, -4.10144888e-02
-1.56678915e+00, 5.52190661e-01, 0.00000000e+00, 2.47061086e+00, 1.95538211e+00, -4.68258448e-02
-1.55168962e+00, 5.76551676e-01, 0.00000000e+00, 2.47365236e+00, 1.92660916e+00, -4.71995920e-02
-1.95097029e+00, 5.89888453e-01, 0.00000000e+00, 2.48214340e+00, 1.91900587e+00, -2.58359984e-02
-2.26519895e+00, 5.51138163e-01, 0.00000000e+00, 2.48335958e+00, 1.96358979e+00, -1.58411078e-02
-1.91381216e+00, 5.89481115e-01, 0.00000000e+00, 2.48093772e+00, 1.91834795e+00, -2.72338185e-02
-2.29116201e+00, 5.92377603e-01, 0.00000000e+00, 2.48577642e+00, 1.92173195e+00, -1.47967245e-02
-2.24378324e+00, 5.95384181e-01, 0.00000000e+00, 2.48553348e+00, 1.91652524e+00, -1.59989893e-02
-1.63944304e+00, 5.79319775e-01, 0.00000000e+00, 2.47570205e+00, 1.92568398e+00, -4.13518958e-02
-1.50875115e+00, 5.49956799e-01, 0.00000000e+00, 2.46892309e+00, 1.95624161e+00, -5.11183850e-02
-1.52269650e+00, 5.75348318e-01, 0.00000000e+00, 2.47296309e+00, 1.92721283e+00, -4.93185334e-02
-1.49392307e+00, 5.73958635e-01, 0.00000000e+00, 2.47225595e+00, 1.92803514e+00, -5.15314564e-02
-1.58079720e+00, 5.77655435e-01, 0.00000000e+00, 2.47434235e+00, 1.92609131e+00, -4.51695733e-02
-1.47995961e+00, 5.48693478e-01, 0.00000000e+00, 2.46804667e+00, 1.95677853e+00, -5.34032062e-02
-2.00834203e+00, 6.21313572e-01, 0.00000000e+00, 2.48582411e+00, 1.86517060e+00, -2.28566565e-02
-1.97040176e+00, 6.22833967e-01, 0.00000000e+00, 2.48492527e+00, 1.86099410e+00, -2.41525639e-02
-1.92909205e+00, 6.25632584e-01, 0.00000000e+00, 2.48381829e+00, 1.85336006e+00, -2.56130546e-02
-1.89403915e+00, 6.16157711e-01, 0.00000000e+00, 2.48321009e+00, 1.87168944e+00, -2.73303222e-02
-1.88049257e+00, 5.88238120e-01, 0.00000000e+00, 2.48144960e+00, 1.91900778e+00, -2.85695791e-02
-1.84610450e+00, 6.36715353e-01, 0.00000000e+00, 2.48553228e+00, 1.82510448e+00, -2.86766011e-02
-1.86300099e+00, 6.12961829e-01, 0.00000000e+00, 2.48366833e+00, 1.87669659e+00, -2.87517458e-02
-1.87524986e+00, 6.39123321e-01, 0.00000000e+00, 2.48567963e+00, 1.82074213e+00, -2.73778830e-02
-2.11234283e+00, 6.23354614e-01, 0.00000000e+00, 2.48566747e+00, 1.86396420e+00, -1.92551874e-02
-2.13434529e+00, 6.48393810e-01, 0.00000000e+00, 2.48658848e+00, 1.80661345e+00, -1.81619525e-02
-2.22245669e+00, 6.38944089e-01, 0.00000000e+00, 2.48745632e+00, 1.83180141e+00, -1.58031303e-02
-2.17640233e+00, 6.42455101e-01, 0.00000000e+00, 2.48698926e+00, 1.82251644e+00, -1.69688705e-02
-2.26902843e+00, 6.36332214e-01, 0.00000000e+00, 2.48776126e+00, 1.83888984e+00, -1.46759562e-02
-1.83268547e+00, 6.10881984e-01, 0.00000000e+00, 2.48302841e+00, 1.87973547e+00, -3.01648844e-02
-1.84919095e+00, 5.86716294e-01, 0.00000000e+00, 2.48126292e+00, 1.92042375e+00, -2.99688168e-02
-2.31613350e+00, 6.34334743e-01, 0.00000000e+00, 2.48799539e+00, 1.84438920e+00, -1.35527644e-02
-2.36391902e+00, 6.32906318e-01, 0.00000000e+00, 2.48834848e+00, 1.84846973e+00, -1.24810934e-02
-2.04518294e+00, 6.20778322e-01, 0.00000000e+00, 2.48701143e+00, 1.86718750e+00, -2.15963684e-02
-2.41231942e+00, 6.31995499e-01, 0.00000000e+00, 2.48882413e+00, 1.85128927e+00, -1.14922589e-02
-1.81861722e+00, 5.85114181e-01, 0.00000000e+00, 2.48025322e+00, 1.92217839e+00, -3.14495862e-02
-2.56027484e+00, 6.30453229e-01, 0.00000000e+00, 2.49047494e+00, 1.85681486e+00, -9.02696420e-03
-2.51060867e+00, 6.30857527e-01, 0.00000000e+00, 2.48991966e+00, 1.85525215e+00, -9.77380201e-03
-2.46126270e+00, 6.31350756e-01, 0.00000000e+00, 2.48936152e+00, 1.85345960e+00, -1.05927205e-02
-1.62414527e+00, 6.04055345e-01, 0.00000000e+00, 2.47837257e+00, 1.88492870e+00, -4.13629301e-02
-1.50775170e+00, 5.99360168e-01, 0.00000000e+00, 2.47617078e+00, 1.88797581e+00, -4.93403785e-02
-1.68311703e+00, 6.05453193e-01, 0.00000000e+00, 2.47948337e+00, 1.88479924e+00, -3.78569402e-02
-1.65357649e+00, 6.04770243e-01, 0.00000000e+00, 2.47892094e+00, 1.88486493e+00, -3.95742357e-02
-1.74249721e+00, 6.06980741e-01, 0.00000000e+00, 2.48066187e+00, 1.88419962e+00, -3.46235223e-02
-1.71271884e+00, 6.06120229e-01, 0.00000000e+00, 2.48006797e+00, 1.88470900e+00, -3.62124071e-02
-1.78647971e+00, 6.33454204e-01, 0.00000000e+00, 2.48383641e+00, 1.83034098e+00, -3.14319469e-02
-1.77237415e+00, 6.07948601e-01, 0.00000000e+00, 2.48127484e+00, 1.88344383e+00, -3.30965742e-02
-1.80246723e+00, 6.09321713e-01, 0.00000000e+00, 2.48204088e+00, 1.88182247e+00, -3.16083953e-02
-1.75669420e+00, 6.32472098e-01, 0.00000000e+00, 2.48328495e+00, 1.83129036e+00, -3.28743979e-02
-1.59478974e+00, 6.03208959e-01, 0.00000000e+00, 2.47782230e+00, 1.88517761e+00, -4.32313718e-02
-1.60878146e+00, 6.28861070e-01, 0.00000000e+00, 2.48103142e+00, 1.83210015e+00, -4.10358496e-02
-1.57942581e+00, 6.27836943e-01, 0.00000000e+00, 2.48059678e+00, 1.83276522e+00, -4.28989679e-02
-1.72693264e+00, 6.31551802e-01, 0.00000000e+00, 2.48279953e+00, 1.83203363e+00, -3.43804024e-02
-1.69732034e+00, 6.30931377e-01, 0.00000000e+00, 2.48233247e+00, 1.83202481e+00, -3.59339379e-02
-1.66773236e+00, 6.30265772e-01, 0.00000000e+00, 2.48187971e+00, 1.83206260e+00, -3.75620350e-02
-1.63823152e+00, 6.29635215e-01, 0.00000000e+00, 2.48145437e+00, 1.83194840e+00, -3.92578952e-02
-1.56558347e+00, 6.02132916e-01, 0.00000000e+00, 2.47726727e+00, 1.88579690e+00, -4.51810397e-02
-1.52136886e+00, 6.24897897e-01, 0.00000000e+00, 2.47973514e+00, 1.83592629e+00, -4.68721576e-02
-1.49282563e+00, 6.23149395e-01, 0.00000000e+00, 2.47935748e+00, 1.83801150e+00, -4.89926226e-02
-2.66010284e+00, 6.29844069e-01, 0.00000000e+00, 2.49155903e+00, 1.85940790e+00, -7.72295892e-03
-2.61016297e+00, 6.30099833e-01, 0.00000000e+00, 2.49101663e+00, 1.85823047e+00, -8.34575575e-03
-2.08091354e+00, 6.21520519e-01, 0.00000000e+00, 2.48724151e+00, 1.86679268e+00, -2.03590021e-02
-1.47914577e+00, 5.97813427e-01, 0.00000000e+00, 2.47561812e+00, 1.88925934e+00, -5.15657663e-02
-1.81630528e+00, 6.34960115e-01, 0.00000000e+00, 2.48463798e+00, 1.82803965e+00, -3.00281681e-02
-1.53654873e+00, 6.00866139e-01, 0.00000000e+00, 2.47671485e+00, 1.88669777e+00, -4.72137593e-02
-1.55026853e+00, 6.26567304e-01, 0.00000000e+00, 2.48015952e+00, 1.83392727e+00, -4.48399708e-02
-3.65668321e+00, 6.28222406e-01, 0.00000000e+00, 2.50280261e+00, 1.87045944e+00, -1.82826933e-03
-3.60683608e+00, 6.28237009e-01, 0.00000000e+00, 2.50220013e+00, 1.87019348e+00, -1.95366726e-03
-2.90946531e+00, 6.29096150e-01, 0.00000000e+00, 2.49421620e+00, 1.86367893e+00, -5.28294779e-03
-2.85966444e+00, 6.29238665e-01, 0.00000000e+00, 2.49368167e+00, 1.86289907e+00, -5.69363823e-03
-3.55698681e+00, 6.28253996e-01, 0.00000000e+00, 2.50160027e+00, 1.86991107e+00, -2.08892766e-03
