
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Total Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-2.68407512e+00, 6.73023582e-01, 0.00000000e+00, 2.49277449e+00, 4.02665091e+00, 1.75148678e+00, -6.83513191e-03
-2.70798826e+00, 7.16079891e-01, 0.00000000e+00, 2.49372768e+00, 3.79272509e+00, 1.61181903e+00, -5.84190758e-03
-2.65811968e+00, 7.16401935e-01, 0.00000000e+00, 2.49333978e+00, 3.78889227e+00, 1.60967851e+00, -6.32856088e-03
-3.05665064e+00, 7.14382529e-01, 0.00000000e+00, 2.49677873e+00, 3.81417131e+00, 1.62319863e+00, -3.38519388e-03
-2.83371735e+00, 6.72391057e-01, 0.00000000e+00, 2.49416423e+00, 4.03497076e+00, 1.75544405e+00, -5.41597977e-03
-3.03284526e+00, 6.71625912e-01, 0.00000000e+00, 2.49612498e+00, 4.04478836e+00, 1.75991774e+00, -3.99789959e-03
-2.63416910e+00, 6.73329830e-01, 0.00000000e+00, 2.49231935e+00, 4.02323580e+00, 1.74979377e+00, -7.39525538e-03
-3.60457420e+00, 7.12795496e-01, 0.00000000e+00, 2.50260568e+00, 3.83693361e+00, 1.63360143e+00, -1.49818766e-03
-3.75408912e+00, 7.12419450e-01, 0.00000000e+00, 2.50435138e+00, 3.84223437e+00, 1.63577640e+00, -1.21710706e-03
-3.78015065e+00, 6.70253873e-01, 0.00000000e+00, 2.50453591e+00, 4.06891489e+00, 1.76882899e+00, -1.37475063e-03
-2.58432603e+00, 6.73672855e-01, 0.00000000e+00, 2.49187303e+00, 4.01955080e+00, 1.74793911e+00, -8.00850056e-03
-2.60827994e+00, 7.16752589e-01, 0.00000000e+00, 2.49297023e+00, 3.78480434e+00, 1.60736465e+00, -6.86258217e-03
-1.49070573e+00, 6.71666026e-01, 0.00000000e+00, 2.48553181e+00, 3.94049859e+00, 1.70525444e+00, -4.51767892e-02
-1.47788668e+00, 6.46492004e-01, 0.00000000e+00, 2.48255062e+00, 4.06487942e+00, 1.77829278e+00, -4.82961796e-02
-1.50611389e+00, 6.48674548e-01, 0.00000000e+00, 2.48274469e+00, 4.05854845e+00, 1.77467597e+00, -4.61766198e-02
-1.47571862e+00, 6.93223715e-01, 0.00000000e+00, 2.48817086e+00, 3.81976390e+00, 1.63133466e+00, -4.39712591e-02
-1.50184131e+00, 6.97285473e-01, 0.00000000e+00, 2.48797297e+00, 3.80045629e+00, 1.61963141e+00, -4.19632941e-02
-1.90124941e+00, 6.41636133e-01, 0.00000000e+00, 2.48499298e+00, 4.13393402e+00, 1.81581783e+00, -2.62224544e-02
-1.91893315e+00, 6.62495136e-01, 0.00000000e+00, 2.48655772e+00, 4.03730392e+00, 1.76093102e+00, -2.47736163e-02
-2.02651930e+00, 6.52673066e-01, 0.00000000e+00, 2.48834991e+00, 4.09382391e+00, 1.79178596e+00, -2.12274697e-02
-2.04379249e+00, 6.83593690e-01, 0.00000000e+00, 2.49037194e+00, 3.93876600e+00, 1.70188224e+00, -1.96232460e-02
-2.00864291e+00, 6.84495687e-01, 0.00000000e+00, 2.48955989e+00, 3.93110132e+00, 1.69783890e+00, -2.06340104e-02
-1.99023438e+00, 6.54115975e-01, 0.00000000e+00, 2.48741937e+00, 4.08402205e+00, 1.78681445e+00, -2.23557614e-02
-1.88794076e+00, 6.64869189e-01, 0.00000000e+00, 2.48717141e+00, 4.02311563e+00, 1.75248945e+00, -2.58653462e-02
-1.90213907e+00, 6.95337713e-01, 0.00000000e+00, 2.48894477e+00, 3.86194348e+00, 1.65693283e+00, -2.38986928e-02
-1.87094724e+00, 6.88165843e-01, 0.00000000e+00, 2.48898721e+00, 3.89896369e+00, 1.67908001e+00, -2.53731422e-02
-1.95353723e+00, 6.57022595e-01, 0.00000000e+00, 2.48688197e+00, 4.06733799e+00, 1.77773905e+00, -2.35655718e-02
-1.93863332e+00, 6.90441012e-01, 0.00000000e+00, 2.48884606e+00, 3.89297867e+00, 1.67563319e+00, -2.27752645e-02
-1.85891962e+00, 6.62435949e-01, 0.00000000e+00, 2.48755527e+00, 4.03313065e+00, 1.75795901e+00, -2.70438064e-02
-2.09757638e+00, 6.52412832e-01, 0.00000000e+00, 2.48847342e+00, 4.09957075e+00, 1.79494488e+00, -1.91693753e-02
-2.06228018e+00, 6.52362645e-01, 0.00000000e+00, 2.48919702e+00, 4.09804726e+00, 1.79368174e+00, -2.01657377e-02
-2.07907462e+00, 6.84030831e-01, 0.00000000e+00, 2.49055457e+00, 3.93890405e+00, 1.70186710e+00, -1.86426342e-02
-1.97350192e+00, 6.86722517e-01, 0.00000000e+00, 2.48902845e+00, 3.91614342e+00, 1.68930757e+00, -2.16781963e-02
-2.34023452e+00, 6.76607251e-01, 0.00000000e+00, 2.48999500e+00, 3.99354529e+00, 1.73405743e+00, -1.20819584e-02
-2.20164943e+00, 6.81926668e-01, 0.00000000e+00, 2.48928165e+00, 3.95787668e+00, 1.71375513e+00, -1.52847283e-02
-2.38787603e+00, 6.75806940e-01, 0.00000000e+00, 2.49025559e+00, 4.00002050e+00, 1.73764372e+00, -1.11193005e-02
-2.53458762e+00, 6.74156606e-01, 0.00000000e+00, 2.49143958e+00, 4.01506853e+00, 1.74561799e+00, -8.68024956e-03
-2.48518848e+00, 6.74657702e-01, 0.00000000e+00, 2.49101067e+00, 4.01039410e+00, 1.74318063e+00, -9.41895973e-03
-2.43623948e+00, 6.75196230e-01, 0.00000000e+00, 2.49060559e+00, 4.00543499e+00, 1.74056160e+00, -1.02306660e-02
-1.82974172e+00, 6.60463393e-01, 0.00000000e+00, 2.48700428e+00, 4.04008722e+00, 1.76220477e+00, -2.82825418e-02
-1.80035305e+00, 6.58924162e-01, 0.00000000e+00, 2.48623800e+00, 4.04463673e+00, 1.76519752e+00, -2.95887757e-02
-1.81394100e+00, 6.84246957e-01, 0.00000000e+00, 2.48832822e+00, 3.91498613e+00, 1.68894911e+00, -2.76882518e-02
-1.78469455e+00, 6.83321238e-01, 0.00000000e+00, 2.48780513e+00, 3.91686559e+00, 1.69035041e+00, -2.89132018e-02
-1.75524950e+00, 6.82461798e-01, 0.00000000e+00, 2.48747802e+00, 3.91828132e+00, 1.69135869e+00, -3.02039646e-02
-1.72570062e+00, 6.81930721e-01, 0.00000000e+00, 2.48722792e+00, 3.91774797e+00, 1.69116676e+00, -3.15398164e-02
-1.74111700e+00, 6.57007396e-01, 0.00000000e+00, 2.48532343e+00, 4.04776001e+00, 1.76743495e+00, -3.23543027e-02
-1.69611430e+00, 6.81362271e-01, 0.00000000e+00, 2.48698783e+00, 3.91726899e+00, 1.69099867e+00, -3.29461619e-02
-1.66651177e+00, 6.80934489e-01, 0.00000000e+00, 2.48678112e+00, 3.91586852e+00, 1.69026339e+00, -3.44116241e-02
-1.68191206e+00, 6.55799925e-01, 0.00000000e+00, 2.48462534e+00, 4.04695749e+00, 1.76731873e+00, -3.53376456e-02
-1.77076411e+00, 6.57890022e-01, 0.00000000e+00, 2.48570514e+00, 4.04659748e+00, 1.76658642e+00, -3.09431143e-02
-1.71150863e+00, 6.56397343e-01, 0.00000000e+00, 2.48496580e+00, 4.04743958e+00, 1.76742864e+00, -3.38122100e-02
-1.65234959e+00, 6.55257940e-01, 0.00000000e+00, 2.48431253e+00, 4.04607105e+00, 1.76696157e+00, -3.69288847e-02
-1.62280381e+00, 6.54600978e-01, 0.00000000e+00, 2.48401594e+00, 4.04562616e+00, 1.76684201e+00, -3.86014655e-02
-1.63689590e+00, 6.80393636e-01, 0.00000000e+00, 2.48659992e+00, 3.91493750e+00, 1.68978763e+00, -3.59583907e-02
-1.60718107e+00, 6.79729223e-01, 0.00000000e+00, 2.48642850e+00, 3.91449714e+00, 1.68959284e+00, -3.75948362e-02
-1.53470445e+00, 6.50769889e-01, 0.00000000e+00, 2.48302412e+00, 4.05249977e+00, 1.77115810e+00, -4.41630632e-02
-1.54772854e+00, 6.77110851e-01, 0.00000000e+00, 2.48597407e+00, 3.92005181e+00, 1.69306147e+00, -4.12169360e-02
-1.51872313e+00, 6.74664319e-01, 0.00000000e+00, 2.48565269e+00, 3.92882633e+00, 1.69837677e+00, -4.31702733e-02
-2.55855989e+00, 7.17175126e-01, 0.00000000e+00, 2.49261832e+00, 3.78019309e+00, 1.60470998e+00, -7.44716777e-03
-2.11610198e+00, 6.85445487e-01, 0.00000000e+00, 2.48934388e+00, 3.93339849e+00, 1.69935250e+00, -1.76068339e-02
-2.29337025e+00, 6.77790463e-01, 0.00000000e+00, 2.48983049e+00, 3.98498106e+00, 1.72919905e+00, -1.31078549e-02
-2.15718603e+00, 6.84822083e-01, 0.00000000e+00, 2.48904014e+00, 3.93989158e+00, 1.70335901e+00, -1.64597649e-02
-2.24720693e+00, 6.79536045e-01, 0.00000000e+00, 2.48965216e+00, 3.97333670e+00, 1.72254682e+00, -1.41803483e-02
-1.84258568e+00, 6.85751379e-01, 0.00000000e+00, 2.48892832e+00, 3.90971446e+00, 1.68548775e+00, -2.65190341e-02
-1.56386244e+00, 6.52523458e-01, 0.00000000e+00, 2.48337936e+00, 4.04802752e+00, 1.76847780e+00, -4.22176085e-02
-1.59326935e+00, 6.53728127e-01, 0.00000000e+00, 2.48371100e+00, 4.04608965e+00, 1.76723742e+00, -4.03641872e-02
-1.57748079e+00, 6.78755522e-01, 0.00000000e+00, 2.48623705e+00, 3.91556668e+00, 1.69029939e+00, -3.93354930e-02
-1.53054392e+00, 7.01946974e-01, 0.00000000e+00, 2.48849440e+00, 3.77854395e+00, 1.60577404e+00, -3.98576707e-02
-1.50922525e+00, 7.28018045e-01, 0.00000000e+00, 2.49087000e+00, 3.61957598e+00, 1.50198483e+00, -3.81225608e-02
-1.52748680e+00, 7.57396758e-01, 0.00000000e+00, 2.49320745e+00, 3.44328737e+00, 1.37805641e+00, -3.34711559e-02
-1.54387558e+00, 7.30030477e-01, 0.00000000e+00, 2.49101043e+00, 3.61373925e+00, 1.49805200e+00, -3.60312797e-02
-1.49636722e+00, 7.59334326e-01, 0.00000000e+00, 2.49358964e+00, 3.42582107e+00, 1.36501062e+00, -3.47655267e-02
-1.92508423e+00, 7.22307563e-01, 0.00000000e+00, 2.49068570e+00, 3.70875955e+00, 1.56066644e+00, -2.16289666e-02
-1.95805931e+00, 7.18521655e-01, 0.00000000e+00, 2.49063921e+00, 3.73409629e+00, 1.57685900e+00, -2.07421910e-02
-1.94360769e+00, 7.48953760e-01, 0.00000000e+00, 2.49206114e+00, 3.54898190e+00, 1.45377541e+00, -1.94527209e-02
-2.10274076e+00, 7.45667696e-01, 0.00000000e+00, 2.49229789e+00, 3.58267021e+00, 1.47665346e+00, -1.54618192e-02
-2.13353467e+00, 7.27217019e-01, 0.00000000e+00, 2.49088168e+00, 3.69580865e+00, 1.55229354e+00, -1.54518820e-02
-2.12226748e+00, 7.68560708e-01, 0.00000000e+00, 2.49266863e+00, 3.44243240e+00, 1.37816322e+00, -1.39067378e-02
-2.20473838e+00, 7.64557660e-01, 0.00000000e+00, 2.49283504e+00, 3.47390103e+00, 1.40070915e+00, -1.20683918e-02
-2.16082692e+00, 7.65830696e-01, 0.00000000e+00, 2.49226785e+00, 3.46231079e+00, 1.39280891e+00, -1.29987812e-02
-2.18064904e+00, 7.24345207e-01, 0.00000000e+00, 2.49100900e+00, 3.71718693e+00, 1.56593394e+00, -1.43852821e-02
-2.36365891e+00, 7.19005704e-01, 0.00000000e+00, 2.49154472e+00, 3.75993371e+00, 1.59269249e+00, -1.04125459e-02
-2.24928761e+00, 7.62207568e-01, 0.00000000e+00, 2.49286723e+00, 3.49122119e+00, 1.41300535e+00, -1.11172646e-02
-2.22574210e+00, 7.22150683e-01, 0.00000000e+00, 2.49132180e+00, 3.73316097e+00, 1.57591271e+00, -1.33185592e-02
-2.29378104e+00, 7.61368096e-01, 0.00000000e+00, 2.49270844e+00, 3.49915004e+00, 1.41872430e+00, -1.02117769e-02
-2.27098942e+00, 7.20456004e-01, 0.00000000e+00, 2.49144793e+00, 3.74612713e+00, 1.58404779e+00, -1.22730341e-02
-1.99173164e+00, 7.15835273e-01, 0.00000000e+00, 2.49087334e+00, 3.75293517e+00, 1.58862543e+00, -1.98249314e-02
-2.09439588e+00, 7.16627300e-01, 0.00000000e+00, 2.49144173e+00, 3.75623631e+00, 1.59037781e+00, -1.69635359e-02
-2.05993605e+00, 7.14276314e-01, 0.00000000e+00, 2.49198031e+00, 3.76786423e+00, 1.59732413e+00, -1.79875121e-02
-2.33948970e+00, 7.61458874e-01, 0.00000000e+00, 2.49267173e+00, 3.50123167e+00, 1.42022264e+00, -9.37091094e-03
-2.31686831e+00, 7.19488561e-01, 0.00000000e+00, 2.49145198e+00, 3.75449252e+00, 1.58932483e+00, -1.13127502e-02
-2.50900674e+00, 7.17708826e-01, 0.00000000e+00, 2.49229217e+00, 3.77483726e+00, 1.60156941e+00, -8.08828417e-03
-2.45991898e+00, 7.18190730e-01, 0.00000000e+00, 2.49198914e+00, 3.76967168e+00, 1.59852684e+00, -8.79471935e-03
-2.41140532e+00, 7.18617082e-01, 0.00000000e+00, 2.49173117e+00, 3.76473475e+00, 1.59559250e+00, -9.57055390e-03
-2.48346996e+00, 7.61066616e-01, 0.00000000e+00, 2.49305177e+00, 3.51133966e+00, 1.42706811e+00, -7.21584726e-03
-2.43469644e+00, 7.61389852e-01, 0.00000000e+00, 2.49286604e+00, 3.50687337e+00, 1.42406213e+00, -7.86690600e-03
-1.85469890e+00, 7.10009217e-01, 0.00000000e+00, 2.49044657e+00, 3.77460790e+00, 1.60240781e+00, -2.47374345e-02
-1.87833405e+00, 7.10863233e-01, 0.00000000e+00, 2.49004650e+00, 3.77159262e+00, 1.60078776e+00, -2.38888115e-02
-1.89510047e+00, 7.28221774e-01, 0.00000000e+00, 2.49082994e+00, 3.67021203e+00, 1.53566456e+00, -2.23280489e-02
-1.86789644e+00, 7.32635558e-01, 0.00000000e+00, 2.49145579e+00, 3.64122868e+00, 1.51625204e+00, -2.29183584e-02
-1.76933348e+00, 7.07875669e-01, 0.00000000e+00, 2.48935819e+00, 3.77719164e+00, 1.60464537e+00, -2.79337000e-02
-1.78340840e+00, 7.33207405e-01, 0.00000000e+00, 2.49096322e+00, 3.62814331e+00, 1.50788224e+00, -2.55179033e-02
-1.75404906e+00, 7.32922971e-01, 0.00000000e+00, 2.49082994e+00, 3.62624574e+00, 1.50669336e+00, -2.65899319e-02
-1.82726550e+00, 7.09186852e-01, 0.00000000e+00, 2.49016237e+00, 3.77635932e+00, 1.60366225e+00, -2.57156231e-02
-1.79852593e+00, 7.08528757e-01, 0.00000000e+00, 2.48966861e+00, 3.77681613e+00, 1.60423744e+00, -2.67839432e-02
-1.84077060e+00, 7.33525932e-01, 0.00000000e+00, 2.49156141e+00, 3.63302088e+00, 1.51074803e+00, -2.36481037e-02
-1.81233442e+00, 7.33543694e-01, 0.00000000e+00, 2.49124169e+00, 3.62958646e+00, 1.50867093e+00, -2.45214235e-02
-1.71033537e+00, 7.06943870e-01, 0.00000000e+00, 2.48903203e+00, 3.77537012e+00, 1.60366821e+00, -3.04100253e-02
-1.72457135e+00, 7.32536197e-01, 0.00000000e+00, 2.49075556e+00, 3.62484717e+00, 1.50579357e+00, -2.77276970e-02
-1.69496799e+00, 7.32297957e-01, 0.00000000e+00, 2.49071407e+00, 3.62237763e+00, 1.50415802e+00, -2.89105587e-02
-1.73987889e+00, 7.07411528e-01, 0.00000000e+00, 2.48917627e+00, 3.77633214e+00, 1.60420144e+00, -2.91396640e-02
-1.68072665e+00, 7.06595242e-01, 0.00000000e+00, 2.48891306e+00, 3.77354002e+00, 1.60257494e+00, -3.17369327e-02
-1.65107214e+00, 7.06197739e-01, 0.00000000e+00, 2.48883271e+00, 3.77185392e+00, 1.60154426e+00, -3.31367254e-02
-1.66531754e+00, 7.31985569e-01, 0.00000000e+00, 2.49070835e+00, 3.62021685e+00, 1.50270009e+00, -3.01596317e-02
-1.63549614e+00, 7.31767654e-01, 0.00000000e+00, 2.49074984e+00, 3.61729431e+00, 1.50069952e+00, -3.14667225e-02
-1.55904043e+00, 7.57390380e-01, 0.00000000e+00, 2.49291515e+00, 3.44834161e+00, 1.38196528e+00, -3.20091918e-02
-1.57510662e+00, 7.30911255e-01, 0.00000000e+00, 2.49091864e+00, 3.61337638e+00, 1.49791014e+00, -3.43607627e-02
-1.58965993e+00, 7.57473767e-01, 0.00000000e+00, 2.49268627e+00, 3.45261884e+00, 1.38525259e+00, -3.06673869e-02
-1.56105661e+00, 7.04004884e-01, 0.00000000e+00, 2.48866487e+00, 3.77139258e+00, 1.60125482e+00, -3.79296094e-02
-1.62127936e+00, 7.05767572e-01, 0.00000000e+00, 2.48878193e+00, 3.77016401e+00, 1.60048926e+00, -3.46152671e-02
-1.59135675e+00, 7.05129683e-01, 0.00000000e+00, 2.48874021e+00, 3.76949477e+00, 1.60006225e+00, -3.61959673e-02
-2.63217020e+00, 7.59732544e-01, 0.00000000e+00, 2.49383259e+00, 3.52636838e+00, 1.43702471e+00, -5.60494512e-03
-2.58242917e+00, 7.60123014e-01, 0.00000000e+00, 2.49354100e+00, 3.52179933e+00, 1.43404305e+00, -6.09328644e-03
-2.53283262e+00, 7.60570705e-01, 0.00000000e+00, 2.49327707e+00, 3.51676893e+00, 1.43071306e+00, -6.62815152e-03
-1.48571754e+00, 7.13943005e-01, 0.00000000e+00, 2.48986793e+00, 3.70049930e+00, 1.55549788e+00, -4.10973616e-02
-1.47874427e+00, 7.36189365e-01, 0.00000000e+00, 2.49206591e+00, 3.56463456e+00, 1.46411610e+00, -3.87526490e-02
-2.02580190e+00, 7.14349627e-01, 0.00000000e+00, 2.49143791e+00, 3.76460099e+00, 1.59560907e+00, -1.89101472e-02
-1.91275954e+00, 7.52348304e-01, 0.00000000e+00, 2.49211979e+00, 3.52503753e+00, 1.43715954e+00, -2.01870427e-02
-2.07424402e+00, 7.44065106e-01, 0.00000000e+00, 2.49317670e+00, 3.59107065e+00, 1.48172963e+00, -1.62923317e-02
-1.97573638e+00, 7.46424139e-01, 0.00000000e+00, 2.49211931e+00, 3.56760597e+00, 1.46650076e+00, -1.86630189e-02
-2.04177380e+00, 7.43742287e-01, 0.00000000e+00, 2.49298120e+00, 3.59026098e+00, 1.48130608e+00, -1.70895234e-02
-2.00865221e+00, 7.44574308e-01, 0.00000000e+00, 2.49241161e+00, 3.58204651e+00, 1.47612679e+00, -1.78676434e-02
-2.38659978e+00, 7.61525214e-01, 0.00000000e+00, 2.49273467e+00, 3.50347233e+00, 1.42175996e+00, -8.58485419e-03
-1.88340890e+00, 7.55579352e-01, 0.00000000e+00, 2.49237084e+00, 3.50207877e+00, 1.42090821e+00, -2.08693780e-02
-1.60554862e+00, 7.31433809e-01, 0.00000000e+00, 2.49082422e+00, 3.61489606e+00, 1.49902105e+00, -3.28565016e-02
-1.61992908e+00, 7.57555723e-01, 0.00000000e+00, 2.49249125e+00, 3.45664954e+00, 1.38832712e+00, -2.94006728e-02
-3.72803092e+00, 7.54653394e-01, 0.00000000e+00, 2.50415349e+00, 3.58968973e+00, 1.47345555e+00, -9.99531010e-04
-3.67819786e+00, 7.54840136e-01, 0.00000000e+00, 2.50357723e+00, 3.58744788e+00, 1.47232473e+00, -1.07514346e-03
-3.42905021e+00, 7.55703211e-01, 0.00000000e+00, 2.50081182e+00, 3.57636404e+00, 1.46666360e+00, -1.56651705e-03
-3.37923217e+00, 7.55888343e-01, 0.00000000e+00, 2.50028229e+00, 3.57399130e+00, 1.46540606e+00, -1.69183756e-03
-3.57853031e+00, 7.55184531e-01, 0.00000000e+00, 2.50244832e+00, 3.58308911e+00, 1.47012937e+00, -1.24744046e-03
-3.32941771e+00, 7.56067455e-01, 0.00000000e+00, 2.49976301e+00, 3.57162690e+00, 1.46414638e+00, -1.82858156e-03
-3.27960849e+00, 7.56244779e-01, 0.00000000e+00, 2.49925494e+00, 3.56924295e+00, 1.46286440e+00, -1.97729934e-03
-3.18000865e+00, 7.56670475e-01, 0.00000000e+00, 2.49826670e+00, 3.56392193e+00, 1.45989895e+00, -2.31343508e-03
-3.03066325e+00, 7.57371247e-01, 0.00000000e+00, 2.49687672e+00, 3.55523992e+00, 1.45489442e+00, -2.93495716e-03
-2.98088336e+00, 7.57636547e-01, 0.00000000e+00, 2.49643946e+00, 3.55205035e+00, 1.45300078e+00, -3.17794597e-03
-3.52870131e+00, 7.55366504e-01, 0.00000000e+00, 2.50189400e+00, 3.58081508e+00, 1.46895897e+00, -1.34473864e-03
-3.22980523e+00, 7.56457150e-01, 0.00000000e+00, 2.49875522e+00, 3.56660438e+00, 1.46140122e+00, -2.13828753e-03
-3.47887444e+00, 7.55538523e-01, 0.00000000e+00, 2.50134826e+00, 3.57857895e+00, 1.46780765e+00, -1.45093794e-03
-2.83151746e+00, 7.58467972e-01, 0.00000000e+00, 2.49522066e+00, 3.54190612e+00, 1.44684303e+00, -4.04191110e-03
-2.78168106e+00, 7.58752048e-01, 0.00000000e+00, 2.49484658e+00, 3.53834414e+00, 1.44463694e+00, -4.38232906e-03
-2.93110776e+00, 7.57906020e-01, 0.00000000e+00, 2.49601769e+00, 3.54877949e+00, 1.45103824e+00, -3.44205927e-03
-2.88133550e+00, 7.58186579e-01, 0.00000000e+00, 2.49561095e+00, 3.54537916e+00, 1.44897282e+00, -3.72920791e-03
-3.13022041e+00, 7.56887019e-01, 0.00000000e+00, 2.49779081e+00, 3.56117845e+00, 1.45834470e+00, -2.50414456e-03
-3.08044267e+00, 7.57112980e-01, 0.00000000e+00, 2.49732804e+00, 3.55833483e+00, 1.45671082e+00, -2.71109468e-03
-2.73184299e+00, 7.59052873e-01, 0.00000000e+00, 2.49448872e+00, 3.53459978e+00, 1.44228959e+00, -4.75337962e-03
-2.68200445e+00, 7.59383261e-01, 0.00000000e+00, 2.49414921e+00, 3.53058743e+00, 1.43973947e+00, -5.15936408e-03
-3.62836409e+00, 7.55015969e-01, 0.00000000e+00, 2.50300884e+00, 3.58525562e+00, 1.47122133e+00, -1.15767878e-03
-3.77786136e+00, 7.54480004e-01, 0.00000000e+00, 2.50473523e+00, 3.59182858e+00, 1.47451198e+00, -9.29869420e-04
-4.00318003e+00, 7.11735427e-01, 0.00000000e+00, 2.50738454e+00, 3.85105491e+00, 1.63931084e+00, -8.85242887e-04
-3.95336652e+00, 7.11890757e-01, 0.00000000e+00, 2.50676632e+00, 3.84921145e+00, 1.63856328e+00, -9.38163372e-04
-3.97939420e+00, 6.69927895e-01, 0.00000000e+00, 2.50700378e+00, 4.07432508e+00, 1.77049184e+00, -1.06850441e-03
-3.92959309e+00, 6.70019984e-01, 0.00000000e+00, 2.50637674e+00, 4.07293987e+00, 1.77006352e+00, -1.13325217e-03
-3.85374689e+00, 7.12157071e-01, 0.00000000e+00, 2.50554657e+00, 3.84574389e+00, 1.63719058e+00, -1.06484757e-03
-3.82998013e+00, 6.70177877e-01, 0.00000000e+00, 2.50514221e+00, 4.07026148e+00, 1.76924753e+00, -1.28710177e-03
-3.87979174e+00, 6.70100987e-01, 0.00000000e+00, 2.50575566e+00, 4.07159662e+00, 1.76965547e+00, -1.20624120e-03
-3.80392003e+00, 7.12291837e-01, 0.00000000e+00, 2.50494599e+00, 3.84397721e+00, 1.63647830e+00, -1.13778247e-03
-3.90355849e+00, 7.12028742e-01, 0.00000000e+00, 2.50615287e+00, 3.84745598e+00, 1.63786602e+00, -9.98049742e-04
-3.97713566e+00, 7.53737152e-01, 0.00000000e+00, 2.50712967e+00, 3.60054326e+00, 1.47879219e+00, -7.07959640e-04
-3.87751150e+00, 7.54106104e-01, 0.00000000e+00, 2.50592113e+00, 3.59623027e+00, 1.47669137e+00, -8.08125595e-04
-3.82768774e+00, 7.54298568e-01, 0.00000000e+00, 2.50532484e+00, 3.59400296e+00, 1.47558653e+00, -8.66146816e-04
-3.92732382e+00, 7.53926575e-01, 0.00000000e+00, 2.50652218e+00, 3.59836149e+00, 1.47772741e+00, -7.55257322e-04
-1.11245286e+00, 5.39342284e-01, 0.00000000e+00, 2.45490599e+00, 4.36987400e+00, 1.95480704e+00, -9.30891037e-02
-1.13982034e+00, 5.40091634e-01, 0.00000000e+00, 2.45621371e+00, 4.37137556e+00, 1.95508325e+00, -8.92911702e-02
-1.19502473e+00, 5.41138649e-01, 0.00000000e+00, 2.45848179e+00, 4.37488651e+00, 1.95603251e+00, -8.21337625e-02
-1.16736639e+00, 5.40656924e-01, 0.00000000e+00, 2.45738649e+00, 4.37310266e+00, 1.95553017e+00, -8.56398195e-02
-1.45120859e+00, 5.47438383e-01, 0.00000000e+00, 2.46721506e+00, 4.38425541e+00, 1.95728600e+00, -5.57895750e-02
-9.59251702e-01, 5.34876943e-01, 0.00000000e+00, 2.44608927e+00, 4.35992956e+00, 1.95290518e+00, -1.17653288e-01
-9.34935033e-01, 5.35791814e-01, 0.00000000e+00, 2.44487810e+00, 4.35459423e+00, 1.95052171e+00, -1.22057192e-01
-1.36526871e+00, 5.44270992e-01, 0.00000000e+00, 2.46440148e+00, 4.38357639e+00, 1.95813966e+00, -6.35538399e-02
-1.39392424e+00, 5.45207679e-01, 0.00000000e+00, 2.46535206e+00, 4.38405848e+00, 1.95798612e+00, -6.08570352e-02
-1.05926764e+00, 5.36588550e-01, 0.00000000e+00, 2.45188808e+00, 4.36924934e+00, 1.95564115e+00, -1.00944459e-01
-1.03372717e+00, 5.35246789e-01, 0.00000000e+00, 2.45042777e+00, 4.36881590e+00, 1.95595312e+00, -1.04990602e-01
-9.83864009e-01, 5.34475446e-01, 0.00000000e+00, 2.44744658e+00, 4.36403894e+00, 1.95456898e+00, -1.13335177e-01
-1.00867307e+00, 5.34577847e-01, 0.00000000e+00, 2.44892168e+00, 4.36701775e+00, 1.95557821e+00, -1.09116793e-01
-1.27955031e+00, 5.42463243e-01, 0.00000000e+00, 2.46153212e+00, 4.37998676e+00, 1.95746768e+00, -7.23158345e-02
-1.30807221e+00, 5.42991281e-01, 0.00000000e+00, 2.46250105e+00, 4.38137722e+00, 1.95779300e+00, -6.92760721e-02
-1.08553886e+00, 5.38170815e-01, 0.00000000e+00, 2.45341110e+00, 4.36919308e+00, 1.95503414e+00, -9.69831273e-02
-1.33665228e+00, 5.43585062e-01, 0.00000000e+00, 2.46345663e+00, 4.38258934e+00, 1.95802510e+00, -6.63565397e-02
-1.42257190e+00, 5.46263993e-01, 0.00000000e+00, 2.46629119e+00, 4.38428783e+00, 1.95770228e+00, -5.82701601e-02
-1.22307670e+00, 5.41597724e-01, 0.00000000e+00, 2.45953774e+00, 4.37664318e+00, 1.95653069e+00, -7.87315071e-02
-1.25128114e+00, 5.42048812e-01, 0.00000000e+00, 2.46055603e+00, 4.37832642e+00, 1.95699954e+00, -7.54570812e-02
-9.10846829e-01, 5.36958396e-01, 0.00000000e+00, 2.44369578e+00, 4.34843731e+00, 1.94768119e+00, -1.26572624e-01
-8.40461195e-01, 5.41205764e-01, 0.00000000e+00, 2.44007802e+00, 4.32622337e+00, 1.93713284e+00, -1.40737087e-01
-8.17663133e-01, 5.42534769e-01, 0.00000000e+00, 2.43869877e+00, 4.31826830e+00, 1.93336880e+00, -1.45683512e-01
-8.28054726e-01, 5.22087812e-01, 0.00000000e+00, 2.43050814e+00, 4.36566877e+00, 1.96199191e+00, -1.44598290e-01
-6.96473241e-01, 5.28088629e-01, 0.00000000e+00, 2.41705084e+00, 4.32706594e+00, 1.94642389e+00, -1.77383229e-01
