"Points:0","Points:1","Points:2","Pressure","Velocity:0","Velocity:1"
2.32391548e+00, 9.60242599e-02, 0.00000000e+00, 1.62905550e+00, 2.91125011e+00, 6.95669558e-03
2.33390832e+00, 1.13337480e-01, 0.00000000e+00, 1.62791133e+00, 3.13741183e+00, 8.59042630e-03
2.38389993e+00, 9.60242599e-02, 0.00000000e+00, 1.61989892e+00, 2.90423393e+00, 6.67024869e-03
2.36390519e+00, 9.60242599e-02, 0.00000000e+00, 1.62301111e+00, 2.90653253e+00, 6.75777579e-03
2.37389469e+00, 1.13349512e-01, 0.00000000e+00, 1.62176704e+00, 3.13446999e+00, 8.35518725e-03
2.42389035e+00, 9.60242599e-02, 0.00000000e+00, 1.61349678e+00, 2.89975238e+00, 6.51860936e-03
2.40389466e+00, 9.60242599e-02, 0.00000000e+00, 1.61672807e+00, 2.90197444e+00, 6.59041572e-03
2.41388726e+00, 1.13380343e-01, 0.00000000e+00, 1.61538863e+00, 3.13181829e+00, 8.15721042e-03
2.03350425e+00, 1.13492280e-01, 0.00000000e+00, 1.66464329e+00, 3.16611719e+00, 1.24610197e-02
2.07385826e+00, 1.13474198e-01, 0.00000000e+00, 1.66093493e+00, 3.16170931e+00, 1.16433455e-02
2.11399055e+00, 1.13420464e-01, 0.00000000e+00, 1.65684533e+00, 3.15718985e+00, 1.09320693e-02
2.15399337e+00, 1.13378704e-01, 0.00000000e+00, 1.65233815e+00, 3.15300632e+00, 1.03237601e-02
2.39388943e+00, 1.13361835e-01, 0.00000000e+00, 1.61860800e+00, 3.13309956e+00, 8.25181976e-03
2.43389511e+00, 1.13403402e-01, 0.00000000e+00, 1.61210513e+00, 3.13060808e+00, 8.07181001e-03
1.91308427e+00, 1.13363974e-01, 0.00000000e+00, 1.67288768e+00, 3.17889500e+00, 1.58089660e-02
1.95308769e+00, 1.13409236e-01, 0.00000000e+00, 1.67072833e+00, 3.17441940e+00, 1.45128760e-02
2.45392585e+00, 1.13431588e-01, 0.00000000e+00, 1.60875297e+00, 3.12947273e+00, 7.99740851e-03
2.44388747e+00, 9.60242599e-02, 0.00000000e+00, 1.61020684e+00, 2.89756942e+00, 6.45657489e-03
1.99318886e+00, 1.13464057e-01, 0.00000000e+00, 1.66794014e+00, 3.17028999e+00, 1.34057030e-02
2.35390115e+00, 1.13340981e-01, 0.00000000e+00, 1.62486851e+00, 3.13590145e+00, 8.46779719e-03
2.19397044e+00, 1.13355301e-01, 0.00000000e+00, 1.64742827e+00, 3.14917517e+00, 9.81484354e-03
2.31391525e+00, 1.13335520e-01, 0.00000000e+00, 1.63089204e+00, 3.13896203e+00, 8.72331765e-03
2.27393103e+00, 1.13337860e-01, 0.00000000e+00, 1.63668275e+00, 3.14220643e+00, 9.02544335e-03
2.23394871e+00, 1.13342859e-01, 0.00000000e+00, 1.64220726e+00, 3.14558983e+00, 9.38665960e-03
2.10400558e+00, 1.30835623e-01, 0.00000000e+00, 1.65885460e+00, 3.30036259e+00, 1.23001244e-02
1.96307182e+00, 1.30825520e-01, 0.00000000e+00, 1.67169750e+00, 3.30739164e+00, 1.57144815e-02
2.44389939e+00, 1.30802765e-01, 0.00000000e+00, 1.61063874e+00, 3.28777361e+00, 8.93189292e-03
2.16403127e+00, 1.30713776e-01, 0.00000000e+00, 1.65185809e+00, 3.29701996e+00, 1.12981535e-02
2.06378484e+00, 1.30941957e-01, 0.00000000e+00, 1.66299629e+00, 3.30289459e+00, 1.31197870e-02
1.92304814e+00, 1.30715176e-01, 0.00000000e+00, 1.67429399e+00, 3.30905485e+00, 1.70425437e-02
2.40387058e+00, 1.30700141e-01, 0.00000000e+00, 1.61725831e+00, 3.28830910e+00, 9.11697932e-03
2.28392863e+00, 1.30639017e-01, 0.00000000e+00, 1.63567245e+00, 3.29194808e+00, 9.93529707e-03
2.24395490e+00, 1.30649224e-01, 0.00000000e+00, 1.64135015e+00, 3.29347682e+00, 1.03189647e-02
2.12404084e+00, 1.30780742e-01, 0.00000000e+00, 1.65663087e+00, 3.29912901e+00, 1.19353812e-02
1.98312867e+00, 1.30887285e-01, 0.00000000e+00, 1.67017269e+00, 3.30666113e+00, 1.51217831e-02
2.42387509e+00, 1.30743533e-01, 0.00000000e+00, 1.61398435e+00, 3.28797865e+00, 9.01937019e-03
2.08392191e+00, 1.30891085e-01, 0.00000000e+00, 1.66097403e+00, 3.30162811e+00, 1.26950648e-02
1.94304919e+00, 1.30764991e-01, 0.00000000e+00, 1.67307639e+00, 3.30816984e+00, 1.63536537e-02
2.14404655e+00, 1.30740628e-01, 0.00000000e+00, 1.65429878e+00, 3.29801941e+00, 1.16016120e-02
2.26394153e+00, 1.30641907e-01, 0.00000000e+00, 1.63854575e+00, 3.29269004e+00, 1.01188850e-02
2.38387609e+00, 1.30667984e-01, 0.00000000e+00, 1.62046790e+00, 3.28872967e+00, 9.22475103e-03
1.90305722e+00, 1.30678684e-01, 0.00000000e+00, 1.67534304e+00, 3.31006598e+00, 1.77828297e-02
2.30391693e+00, 1.30633876e-01, 0.00000000e+00, 1.63274169e+00, 3.29120445e+00, 9.76709276e-03
2.18401098e+00, 1.30691215e-01, 0.00000000e+00, 1.64933348e+00, 3.29606819e+00, 1.10219363e-02
2.22397113e+00, 1.30658135e-01, 0.00000000e+00, 1.64408100e+00, 3.29429007e+00, 1.05359117e-02
2.04359484e+00, 1.30966708e-01, 0.00000000e+00, 1.66492593e+00, 3.30402660e+00, 1.35730738e-02
2.02339292e+00, 1.30965352e-01, 0.00000000e+00, 1.66676998e+00, 3.30502701e+00, 1.40559264e-02
2.34389567e+00, 1.30637005e-01, 0.00000000e+00, 1.62672186e+00, 3.28984642e+00, 9.47180856e-03
2.00323415e+00, 1.30937323e-01, 0.00000000e+00, 1.66852307e+00, 3.30589485e+00, 1.45706898e-02
2.36388516e+00, 1.30646974e-01, 0.00000000e+00, 1.62362349e+00, 3.28924346e+00, 9.34264250e-03
2.32390571e+00, 1.30630746e-01, 0.00000000e+00, 1.62975860e+00, 3.29048562e+00, 9.61297657e-03
2.20399022e+00, 1.30672604e-01, 0.00000000e+00, 1.64673877e+00, 3.29515719e+00, 1.07691744e-02
2.46392989e+00, 9.60242599e-02, 0.00000000e+00, 1.60685527e+00, 2.89541698e+00, 6.40597846e-03
2.50421333e+00, 9.60242599e-02, 0.00000000e+00, 1.59999752e+00, 2.89118242e+00, 6.34334330e-03
2.48403215e+00, 9.60242599e-02, 0.00000000e+00, 1.60344934e+00, 2.89329076e+00, 6.36830414e-03
2.49413705e+00, 1.13483429e-01, 0.00000000e+00, 1.60187066e+00, 3.12719679e+00, 7.88570475e-03
2.54463315e+00, 9.60242599e-02, 0.00000000e+00, 1.59303057e+00, 2.88701749e+00, 6.31875312e-03
2.52446055e+00, 9.60242599e-02, 0.00000000e+00, 1.59651554e+00, 2.88908815e+00, 6.32765889e-03
2.53452754e+00, 1.13495193e-01, 0.00000000e+00, 1.59486771e+00, 3.12452221e+00, 7.81701505e-03
2.58476925e+00, 9.60242599e-02, 0.00000000e+00, 1.58606696e+00, 2.88294387e+00, 6.30021887e-03
2.56473374e+00, 9.60242599e-02, 0.00000000e+00, 1.58954978e+00, 2.88496971e+00, 6.31121453e-03
2.57475877e+00, 1.13447137e-01, 0.00000000e+00, 1.58789742e+00, 3.12123585e+00, 7.75984768e-03
2.62476206e+00, 9.60242599e-02, 0.00000000e+00, 1.57903194e+00, 2.87895918e+00, 6.25855103e-03
2.60476637e+00, 9.60242599e-02, 0.00000000e+00, 1.58256745e+00, 2.88094091e+00, 6.28291909e-03
2.61479902e+00, 1.13384590e-01, 0.00000000e+00, 1.58092022e+00, 3.11785316e+00, 7.68841710e-03
2.66475153e+00, 9.60242599e-02, 0.00000000e+00, 1.57183623e+00, 2.87507153e+00, 6.19993592e-03
2.64475679e+00, 9.60242599e-02, 0.00000000e+00, 1.57545388e+00, 2.87700319e+00, 6.22963253e-03
2.65478301e+00, 1.13351956e-01, 0.00000000e+00, 1.57378173e+00, 3.11487532e+00, 7.60330819e-03
2.70474124e+00, 9.60242599e-02, 0.00000000e+00, 1.56452680e+00, 2.87127495e+00, 6.14673644e-03
2.68474650e+00, 9.60242599e-02, 0.00000000e+00, 1.56819093e+00, 2.87316322e+00, 6.17199391e-03
2.69475865e+00, 1.13343567e-01, 0.00000000e+00, 1.56647944e+00, 3.11222219e+00, 7.52537698e-03
2.74473071e+00, 9.60242599e-02, 0.00000000e+00, 1.55717075e+00, 2.86754751e+00, 6.09846506e-03
2.72473598e+00, 9.60242599e-02, 0.00000000e+00, 1.56085229e+00, 2.86940384e+00, 6.12306921e-03
2.73473573e+00, 1.13341577e-01, 0.00000000e+00, 1.55912685e+00, 3.10966277e+00, 7.46031106e-03
2.78472042e+00, 9.60242599e-02, 0.00000000e+00, 1.54978752e+00, 2.86387992e+00, 6.03596913e-03
2.76472569e+00, 9.60242599e-02, 0.00000000e+00, 1.55348301e+00, 2.86570644e+00, 6.07011560e-03
2.77471805e+00, 1.13339558e-01, 0.00000000e+00, 1.55177522e+00, 3.10711765e+00, 7.38641806e-03
2.82471013e+00, 9.60242599e-02, 0.00000000e+00, 1.54238105e+00, 2.86027050e+00, 5.94333187e-03
2.80471516e+00, 9.60242599e-02, 0.00000000e+00, 1.54608583e+00, 2.86206818e+00, 5.99429896e-03
2.81470180e+00, 1.13343477e-01, 0.00000000e+00, 1.54441237e+00, 3.10465908e+00, 7.28841173e-03
2.86469960e+00, 9.60242599e-02, 0.00000000e+00, 1.53499150e+00, 2.85670996e+00, 5.80371637e-03
2.84470487e+00, 9.60242599e-02, 0.00000000e+00, 1.53867912e+00, 2.85848522e+00, 5.88089880e-03
2.85468054e+00, 1.13358408e-01, 0.00000000e+00, 1.53706992e+00, 3.10233736e+00, 7.15622678e-03
2.90469027e+00, 9.60242599e-02, 0.00000000e+00, 1.52773762e+00, 2.85316610e+00, 5.57626132e-03
2.88469458e+00, 9.60242599e-02, 0.00000000e+00, 1.53133714e+00, 2.85493851e+00, 5.70571888e-03
2.89464402e+00, 1.13389082e-01, 0.00000000e+00, 1.52987921e+00, 3.10017443e+00, 6.97857654e-03
2.94473577e+00, 9.60242599e-02, 0.00000000e+00, 1.52074146e+00, 2.84960794e+00, 5.14560705e-03
2.92468762e+00, 9.60242599e-02, 0.00000000e+00, 1.52421117e+00, 2.85138798e+00, 5.39829535e-03
2.93469095e+00, 1.13531828e-01, 0.00000000e+00, 1.52310884e+00, 3.09921980e+00, 6.73122937e-03
2.98503709e+00, 9.60242599e-02, 0.00000000e+00, 1.51341701e+00, 2.84623575e+00, 4.32063639e-03
2.96484637e+00, 9.60242599e-02, 0.00000000e+00, 1.51722002e+00, 2.84785771e+00, 4.78819804e-03
2.97535610e+00, 1.14282854e-01, 0.00000000e+00, 1.51672196e+00, 3.10519171e+00, 6.32082485e-03
2.55467296e+00, 1.13476098e-01, 0.00000000e+00, 1.59137452e+00, 3.12292552e+00, 7.78899156e-03
2.51432753e+00, 1.13494538e-01, 0.00000000e+00, 1.59837341e+00, 3.12591267e+00, 7.84746744e-03
2.59479332e+00, 1.13413073e-01, 0.00000000e+00, 1.58441949e+00, 3.11950397e+00, 7.72662880e-03
2.63479400e+00, 1.13363631e-01, 0.00000000e+00, 1.57737792e+00, 3.11630440e+00, 7.64630549e-03
2.87466240e+00, 1.13370098e-01, 0.00000000e+00, 1.53344071e+00, 3.10122013e+00, 7.07419217e-03
2.91463852e+00, 1.13431320e-01, 0.00000000e+00, 1.52642131e+00, 3.09937525e+00, 6.86600059e-03
2.95488715e+00, 1.13777243e-01, 0.00000000e+00, 1.51993179e+00, 3.10071111e+00, 6.55564759e-03
2.47400331e+00, 1.13459818e-01, 0.00000000e+00, 1.60533738e+00, 3.12835407e+00, 7.93526694e-03
2.79470968e+00, 1.13339946e-01, 0.00000000e+00, 1.54809403e+00, 3.10586786e+00, 7.34096766e-03
2.83469200e+00, 1.13349386e-01, 0.00000000e+00, 1.54073453e+00, 3.10347986e+00, 7.22718937e-03
2.67477155e+00, 1.13345206e-01, 0.00000000e+00, 1.57014394e+00, 3.11351490e+00, 7.56219029e-03
2.75472617e+00, 1.13339841e-01, 0.00000000e+00, 1.55545235e+00, 3.10837984e+00, 7.42575899e-03
2.71474695e+00, 1.13342367e-01, 0.00000000e+00, 1.56280351e+00, 3.11093855e+00, 7.49233458e-03
3.00582480e+00, 9.60242599e-02, 0.00000000e+00, 1.50895631e+00, 2.84485602e+00, 3.79403168e-03
2.99637389e+00, 1.15184471e-01, 0.00000000e+00, 1.51301146e+00, 3.11415792e+00, 6.02519000e-03
3.01903319e+00, 1.16598226e-01, 0.00000000e+00, 1.50812089e+00, 3.12875986e+00, 5.72909415e-03
2.86463356e+00, 1.30701706e-01, 0.00000000e+00, 1.53543150e+00, 3.27433085e+00, 7.93789700e-03
2.88459015e+00, 1.30732968e-01, 0.00000000e+00, 1.53185153e+00, 3.27394533e+00, 7.87332468e-03
3.00707293e+00, 1.35314003e-01, 0.00000000e+00, 1.51142669e+00, 3.30559778e+00, 7.80740846e-03
2.58481312e+00, 1.30827934e-01, 0.00000000e+00, 1.58625412e+00, 3.28360415e+00, 8.55241157e-03
2.92451429e+00, 1.30904466e-01, 0.00000000e+00, 1.52497530e+00, 3.27397346e+00, 7.76327820e-03
2.64483142e+00, 1.30672723e-01, 0.00000000e+00, 1.57569575e+00, 3.28062820e+00, 8.41395184e-03
2.96485305e+00, 1.31804392e-01, 0.00000000e+00, 1.51867175e+00, 3.27972984e+00, 7.72538688e-03
2.54461026e+00, 1.30955040e-01, 0.00000000e+00, 1.59320498e+00, 3.28579092e+00, 8.63889605e-03
2.98554230e+00, 1.33080140e-01, 0.00000000e+00, 1.51544678e+00, 3.28909659e+00, 7.73614086e-03
2.60484242e+00, 1.30756617e-01, 0.00000000e+00, 1.58277678e+00, 3.28245592e+00, 8.50693136e-03
2.56473756e+00, 1.30897775e-01, 0.00000000e+00, 1.58972228e+00, 3.28474474e+00, 8.59595928e-03
2.46395993e+00, 1.30866706e-01, 0.00000000e+00, 1.60722208e+00, 3.28761458e+00, 8.85492563e-03
2.94457579e+00, 1.31181628e-01, 0.00000000e+00, 1.52174509e+00, 3.27548075e+00, 7.73402816e-03
2.62484574e+00, 1.30702510e-01, 0.00000000e+00, 1.57926524e+00, 3.28144550e+00, 8.46038200e-03
2.66481209e+00, 1.30656928e-01, 0.00000000e+00, 1.57207096e+00, 3.27992678e+00, 8.36960971e-03
2.84465957e+00, 1.30678087e-01, 0.00000000e+00, 1.53906214e+00, 3.27476215e+00, 8.00019782e-03
2.52442789e+00, 1.30978972e-01, 0.00000000e+00, 1.59671032e+00, 3.28658485e+00, 8.68345611e-03
2.48406911e+00, 1.30926773e-01, 0.00000000e+00, 1.60374653e+00, 3.28743410e+00, 8.78862292e-03
2.82467699e+00, 1.30660594e-01, 0.00000000e+00, 1.54271483e+00, 3.27523351e+00, 8.05738382e-03
2.72474670e+00, 1.30655095e-01, 0.00000000e+00, 1.56103873e+00, 3.27817440e+00, 8.26360472e-03
2.78470325e+00, 1.30647317e-01, 0.00000000e+00, 1.55004263e+00, 3.27633286e+00, 8.15425627e-03
2.90453959e+00, 1.30789101e-01, 0.00000000e+00, 1.52835560e+00, 3.27373695e+00, 7.81133026e-03
2.50422955e+00, 1.30966961e-01, 0.00000000e+00, 1.60023594e+00, 3.28711343e+00, 8.73221271e-03
2.68479013e+00, 1.30654156e-01, 0.00000000e+00, 1.56840479e+00, 3.27932882e+00, 8.32996611e-03
2.80469012e+00, 1.30649805e-01, 0.00000000e+00, 1.54637563e+00, 3.27575159e+00, 8.10856558e-03
2.70476770e+00, 1.30654961e-01, 0.00000000e+00, 1.56471992e+00, 3.27875638e+00, 8.29537213e-03
2.76471519e+00, 1.30647793e-01, 0.00000000e+00, 1.55370688e+00, 3.27693319e+00, 8.19502026e-03
2.74472952e+00, 1.30650982e-01, 0.00000000e+00, 1.55737019e+00, 3.27755284e+00, 8.23108852e-03
2.95415401e+00, 1.48967445e-01, 0.00000000e+00, 1.52001083e+00, 3.39285994e+00, 8.21957923e-03
2.87454796e+00, 1.48059115e-01, 0.00000000e+00, 1.53372717e+00, 3.38844872e+00, 8.20339937e-03
2.93422627e+00, 1.48474231e-01, 0.00000000e+00, 1.52328110e+00, 3.39041686e+00, 8.15194659e-03
2.85460210e+00, 1.48008779e-01, 0.00000000e+00, 1.53733444e+00, 3.38820601e+00, 8.24783742e-03
2.43385720e+00, 1.48113042e-01, 0.00000000e+00, 1.61248147e+00, 3.38736725e+00, 9.21111181e-03
2.57482314e+00, 1.48262322e-01, 0.00000000e+00, 1.58800030e+00, 3.38869238e+00, 8.77223443e-03
3.01629186e+00, 1.56538472e-01, 0.00000000e+00, 1.50869584e+00, 3.42895031e+00, 8.74066167e-03
2.99476838e+00, 1.52471393e-01, 0.00000000e+00, 1.51344776e+00, 3.41021419e+00, 8.50221515e-03
2.55470562e+00, 1.48374662e-01, 0.00000000e+00, 1.59147620e+00, 3.38913202e+00, 8.81781615e-03
2.59488654e+00, 1.48135930e-01, 0.00000000e+00, 1.58453643e+00, 3.38817334e+00, 8.72763898e-03
2.45390558e+00, 1.48218572e-01, 0.00000000e+00, 1.60906863e+00, 3.38793564e+00, 9.12497379e-03
2.89445734e+00, 1.48128241e-01, 0.00000000e+00, 1.53016901e+00, 3.38876963e+00, 8.16418696e-03
2.97428346e+00, 1.50131077e-01, 0.00000000e+00, 1.51691425e+00, 3.39870238e+00, 8.33980180e-03
2.47399831e+00, 1.48328528e-01, 0.00000000e+00, 1.60558760e+00, 3.38853216e+00, 9.04805772e-03
2.63490009e+00, 1.47964194e-01, 0.00000000e+00, 1.57750940e+00, 3.38750172e+00, 8.63907672e-03
2.51432920e+00, 1.48465306e-01, 0.00000000e+00, 1.59851515e+00, 3.38935900e+00, 8.92055407e-03
2.61490822e+00, 1.48027390e-01, 0.00000000e+00, 1.58104837e+00, 3.38772917e+00, 8.68304260e-03
2.91434288e+00, 1.48246020e-01, 0.00000000e+00, 1.52668238e+00, 3.38931918e+00, 8.14104825e-03
2.53453732e+00, 1.48446798e-01, 0.00000000e+00, 1.59498215e+00, 3.38937378e+00, 8.86649638e-03
2.49413991e+00, 1.48416817e-01, 0.00000000e+00, 1.60206127e+00, 3.38903570e+00, 8.98055080e-03
2.65487456e+00, 1.47934705e-01, 0.00000000e+00, 1.57391024e+00, 3.38743734e+00, 8.59723520e-03
2.83463502e+00, 1.47970378e-01, 0.00000000e+00, 1.54096222e+00, 3.38801050e+00, 8.29331111e-03
2.69480276e+00, 1.47948548e-01, 0.00000000e+00, 1.56655884e+00, 3.38765383e+00, 8.52686726e-03
2.75471234e+00, 1.47943959e-01, 0.00000000e+00, 1.55554509e+00, 3.38778567e+00, 8.44297558e-03
2.79467583e+00, 1.47936717e-01, 0.00000000e+00, 1.54824746e+00, 3.38781023e+00, 8.37438740e-03
2.67484093e+00, 1.47934318e-01, 0.00000000e+00, 1.57025063e+00, 3.38751125e+00, 8.55945330e-03
2.71476746e+00, 1.47954956e-01, 0.00000000e+00, 1.56286657e+00, 3.38774848e+00, 8.49864259e-03
2.77469254e+00, 1.47935301e-01, 0.00000000e+00, 1.55189884e+00, 3.38777542e+00, 8.41034390e-03
2.81465602e+00, 1.47944823e-01, 0.00000000e+00, 1.54460001e+00, 3.38787079e+00, 8.33554659e-03
2.86451459e+00, 1.65344536e-01, 0.00000000e+00, 1.53559613e+00, 3.45851254e+00, 8.02612863e-03
2.88441157e+00, 1.65444523e-01, 0.00000000e+00, 1.53198457e+00, 3.45930314e+00, 8.00223649e-03
2.84456873e+00, 1.65264904e-01, 0.00000000e+00, 1.53921986e+00, 3.45777059e+00, 8.05775262e-03
2.73473620e+00, 1.47951186e-01, 0.00000000e+00, 1.55919516e+00, 3.38778019e+00, 8.47189035e-03
2.96322966e+00, 1.66842028e-01, 0.00000000e+00, 1.51802146e+00, 3.46538258e+00, 8.18165019e-03
2.60497475e+00, 1.65326908e-01, 0.00000000e+00, 1.58284461e+00, 3.45120144e+00, 8.40247795e-03
2.92403555e+00, 1.65788397e-01, 0.00000000e+00, 1.52487528e+00, 3.46127772e+00, 8.00058525e-03
2.44384146e+00, 1.65476233e-01, 0.00000000e+00, 1.61098289e+00, 3.44664764e+00, 8.85865092e-03
2.54465747e+00, 1.65871784e-01, 0.00000000e+00, 1.59329772e+00, 3.45084548e+00, 8.52138177e-03
2.50422359e+00, 1.65923402e-01, 0.00000000e+00, 1.60040104e+00, 3.44971251e+00, 8.63084756e-03
2.98277926e+00, 1.68677628e-01, 0.00000000e+00, 1.51493883e+00, 3.47130871e+00, 8.32162891e-03
2.58492160e+00, 1.65511921e-01, 0.00000000e+00, 1.58631778e+00, 3.45110726e+00, 8.44020210e-03
2.94370294e+00, 1.66154608e-01, 0.00000000e+00, 1.52138495e+00, 3.46284389e+00, 8.05259682e-03
2.62498045e+00, 1.65192857e-01, 0.00000000e+00, 1.57933092e+00, 3.45142651e+00, 8.36509559e-03
2.46392131e+00, 1.65649042e-01, 0.00000000e+00, 1.60750580e+00, 3.44772482e+00, 8.77362303e-03
2.56481457e+00, 1.65708080e-01, 0.00000000e+00, 1.58979201e+00, 3.45102978e+00, 8.47864337e-03
2.48404741e+00, 1.65810212e-01, 0.00000000e+00, 1.60396695e+00, 3.44877863e+00, 8.69783759e-03
2.52444696e+00, 1.65940523e-01, 0.00000000e+00, 1.59684134e+00, 3.45039606e+00, 8.57222453e-03
2.66491079e+00, 1.65146843e-01, 0.00000000e+00, 1.57211435e+00, 3.45248818e+00, 8.29633884e-03
2.64495492e+00, 1.65133744e-01, 0.00000000e+00, 1.57575488e+00, 3.45185518e+00, 8.32959637e-03
2.90425324e+00, 1.65583014e-01, 0.00000000e+00, 1.52840972e+00, 3.46019530e+00, 7.99130276e-03
2.68485641e+00, 1.65184438e-01, 0.00000000e+00, 1.56842220e+00, 3.45318580e+00, 8.26724246e-03
2.82460141e+00, 1.65213555e-01, 0.00000000e+00, 1.54284096e+00, 3.45710564e+00, 8.08996893e-03
2.78465390e+00, 1.65187523e-01, 0.00000000e+00, 1.55011678e+00, 3.45597649e+00, 8.14764202e-03
2.72474766e+00, 1.65233210e-01, 0.00000000e+00, 1.56103241e+00, 3.45447350e+00, 8.22218135e-03
2.42380571e+00, 1.65318042e-01, 0.00000000e+00, 1.61438704e+00, 3.44561672e+00, 8.95187911e-03
2.70479918e+00, 1.65220231e-01, 0.00000000e+00, 1.56471586e+00, 3.45386863e+00, 8.24326742e-03
2.76467752e+00, 1.65196300e-01, 0.00000000e+00, 1.55375493e+00, 3.45546341e+00, 8.17566365e-03
2.74470639e+00, 1.65214986e-01, 0.00000000e+00, 1.55738473e+00, 3.45497370e+00, 8.20063613e-03
2.80462694e+00, 1.65188283e-01, 0.00000000e+00, 1.54647303e+00, 3.45651007e+00, 8.11942015e-03
1.95300233e+00, 1.48180336e-01, 0.00000000e+00, 1.67422915e+00, 3.38773918e+00, 1.66085400e-02
1.91300368e+00, 1.48005843e-01, 0.00000000e+00, 1.67695284e+00, 3.38761258e+00, 1.80448033e-02
2.09401178e+00, 1.48249641e-01, 0.00000000e+00, 1.66101682e+00, 3.38713098e+00, 1.28833950e-02
2.27394223e+00, 1.47914842e-01, 0.00000000e+00, 1.63757634e+00, 3.38589334e+00, 1.03051886e-02
2.11408687e+00, 1.48161680e-01, 0.00000000e+00, 1.65875459e+00, 3.38675737e+00, 1.24861849e-02
1.97304606e+00, 1.48285896e-01, 0.00000000e+00, 1.67263842e+00, 3.38791990e+00, 1.59642249e-02
2.07387924e+00, 1.48335576e-01, 0.00000000e+00, 1.66317511e+00, 3.38750720e+00, 1.33139249e-02
2.41384125e+00, 1.48024753e-01, 0.00000000e+00, 1.61581945e+00, 3.38688278e+00, 9.30648856e-03
1.93299234e+00, 1.48081109e-01, 0.00000000e+00, 1.67567229e+00, 3.38761568e+00, 1.73010249e-02
2.25396228e+00, 1.47923604e-01, 0.00000000e+00, 1.64046645e+00, 3.38588095e+00, 1.05067128e-02
2.29392338e+00, 1.47903562e-01, 0.00000000e+00, 1.63462377e+00, 3.38590145e+00, 1.01203490e-02
1.99313509e+00, 1.48377985e-01, 0.00000000e+00, 1.67092371e+00, 3.38808489e+00, 1.53635945e-02
2.15410781e+00, 1.48056895e-01, 0.00000000e+00, 1.65390670e+00, 3.38631916e+00, 1.17899077e-02
2.37385774e+00, 1.47924960e-01, 0.00000000e+00, 1.62230444e+00, 3.38627481e+00, 9.52833239e-03
2.23398542e+00, 1.47939205e-01, 0.00000000e+00, 1.64328647e+00, 3.38590693e+00, 1.07250363e-02
2.19404316e+00, 1.47995040e-01, 0.00000000e+00, 1.64870954e+00, 3.38608742e+00, 1.12137403e-02
2.05369353e+00, 1.48407012e-01, 0.00000000e+00, 1.66523719e+00, 3.38784361e+00, 1.37771927e-02
2.13411689e+00, 1.48095191e-01, 0.00000000e+00, 1.65638638e+00, 3.38647795e+00, 1.21218432e-02
2.39384532e+00, 1.47960544e-01, 0.00000000e+00, 1.61909246e+00, 3.38651347e+00, 9.41178761e-03
2.01327682e+00, 1.48434103e-01, 0.00000000e+00, 1.66911066e+00, 3.38814926e+00, 1.48012517e-02
2.17408037e+00, 1.48023158e-01, 0.00000000e+00, 1.65133882e+00, 3.38618946e+00, 1.14885587e-02
2.31390572e+00, 1.47892594e-01, 0.00000000e+00, 1.63162255e+00, 3.38591719e+00, 9.95103084e-03
2.35387349e+00, 1.47900775e-01, 0.00000000e+00, 1.62546659e+00, 3.38609290e+00, 9.65640880e-03
2.21401286e+00, 1.47961915e-01, 0.00000000e+00, 1.64602900e+00, 3.38597155e+00, 1.09600741e-02
2.03347206e+00, 1.48440868e-01, 0.00000000e+00, 1.66721380e+00, 3.38806009e+00, 1.42730437e-02
1.94291902e+00, 1.65479392e-01, 0.00000000e+00, 1.67705476e+00, 3.43340254e+00, 1.68900006e-02
1.92292976e+00, 1.65332109e-01, 0.00000000e+00, 1.67856586e+00, 3.43280935e+00, 1.76363252e-02
1.96294558e+00, 1.65645957e-01, 0.00000000e+00, 1.67539382e+00, 3.43407154e+00, 1.61933769e-02
2.33388901e+00, 1.47887990e-01, 0.00000000e+00, 1.62857163e+00, 3.38596487e+00, 9.79664363e-03
2.10413003e+00, 1.65508896e-01, 0.00000000e+00, 1.66106141e+00, 3.43682337e+00, 1.24503057e-02
2.40380073e+00, 1.65213481e-01, 0.00000000e+00, 1.61772466e+00, 3.44473219e+00, 9.05319490e-03
2.14421248e+00, 1.65365890e-01, 0.00000000e+00, 1.65612364e+00, 3.43754482e+00, 1.17049217e-02
2.06381369e+00, 1.65760055e-01, 0.00000000e+00, 1.66559327e+00, 3.43638039e+00, 1.33338198e-02
2.18413258e+00, 1.65302321e-01, 0.00000000e+00, 1.65082228e+00, 3.43847799e+00, 1.10849468e-02
2.36383796e+00, 1.65099248e-01, 0.00000000e+00, 1.62422526e+00, 3.44322395e+00, 9.28737037e-03
2.24400425e+00, 1.65163919e-01, 0.00000000e+00, 1.64251113e+00, 3.43982601e+00, 1.03276921e-02
2.28394103e+00, 1.65123418e-01, 0.00000000e+00, 1.63662410e+00, 3.44089198e+00, 9.91508458e-03
1.98301673e+00, 1.65798962e-01, 0.00000000e+00, 1.67360735e+00, 3.43474674e+00, 1.55431591e-02
